date,lat,lng,year,month,day,hour,location,pincode,region,CO,NO2,OZONE,SO2,PM25,PM10,AQI,temperature,humidity,dewPoint,apparentTemperature,precipIntensity,pressure,surfacePressure,cloudCover,windSpeed,windBearing,windGust,loc_key,loc_id
2025-09-01 00:00:00.000000,28.4975,77.1736,2025,9,1,0,"Chattarpur SO, DELHI, 110074",,,0.365,5.6873,6.3643,0.2731,14.8803,15.6946,57,23.8,99,23.6,28.3,1.4,1000.1,970.8,100,2.79,111,4.9,28.49704377_77.17854904,8.47003410834399e18
2025-09-01 00:00:00.000000,28.5244,77.1855,2025,9,1,0,"T B Hospital SO, DELHI, 110030",,,0.4107,6.2295,3.8818,0.2707,16.3693,19.8503,60,23.9,99,23.7,28.4,1.4,1000.1,972.5,100,2.79,111,4.9,28.5285215_77.1897841,2.492053353753303e18
2025-09-01 00:00:00.000000,28.5535,77.2588,2025,9,1,0,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.4122,6.3562,3.9935,0.2564,15.8973,18.3749,59,24.1,98,23.7,28.5,1.3,1000.1,973.8,100,2.84,114,5.5,28.5541775_77.2512917,6.493010903284694e18
2025-09-01 00:00:00.000000,28.5537,77.192,2025,9,1,0,"IT Hauz Khas SO, DELHI, 110016",,,0.4116,6.1789,4.01,0.2504,15.4836,16.4293,58,24.1,98,23.8,28.8,1.9,1000.1,974.0,100,2.6,113,4.7,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-01 00:00:00.000000,28.5626,77.2686,2025,9,1,0,"New Friends Colony SO, DELHI, 110025",,,0.4063,6.0903,4.5367,0.2644,16.0376,18.6996,59,24.2,98,23.8,28.7,1.3,1000.1,975.8,100,2.84,114,5.5,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-01 00:00:00.000000,28.5933,77.2507,2025,9,1,0,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.4088,6.2022,4.3243,0.2668,16.0246,17.5807,59,24.2,98,23.8,28.7,1.3,1000.1,976.3,100,2.84,114,5.5,28.5888951_77.2534096,1.2512935980112433e19
2025-09-01 00:00:00.000000,28.6119,77.2194,2025,9,1,0,"Nirman Bhawan SO, DELHI, 110011",,,0.4124,6.1323,5.2854,0.2823,15.2009,18.1326,58,24.2,98,23.9,28.9,1.9,1000.1,975.6,100,2.6,113,4.7,28.610753_77.2152263,1.9812532407513009e18
2025-09-01 00:00:00.000000,28.6127,77.2773,2025,9,1,0,"Anand Vihar SO, DELHI, 110092",,,0.4556,6.3199,3.5259,0.2206,18.5056,19.9851,64,24.3,97,23.9,28.9,1.3,1000.1,976.5,100,2.77,116,5.6,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-01 00:00:00.000000,28.6141527,77.1959622,2025,9,1,0,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-01 00:00:00.000000,28.6266,77.1167,2025,9,1,0,"Rajouri Market S.O, DELHI, 110027",,,0.4012,6.166,3.7341,0.25,15.5758,16.7497,58,24.2,97,23.7,29.1,3.3,999.9,974.9,100,2.01,109,5.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 00:00:00.000000,28.6271,77.2167,2025,9,1,0,"Janpath SO, DELHI, 110001",,,0.4127,6.117,4.4515,0.2898,16.9699,17.8817,61,24.3,98,23.9,29.2,2.1,1000.1,975.5,100,2.3,114,4.4,28.6278172_77.2189594,1.1558560383593892e19
2025-09-01 00:00:00.000000,28.6315,77.2167,2025,9,1,0,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.4139,6.2153,5.6586,0.3435,16.0232,16.7715,59,24.3,98,23.9,29.1,2.1,1000.1,975.1,100,2.3,114,4.4,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-01 00:00:00.000000,28.64,77.2497,2025,9,1,0,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.408,6.1636,4.0128,0.2902,15.4746,19.536,58,24.3,97,23.9,28.9,1.3,1000.1,976.2,100,2.77,116,5.6,28.6275609_77.2784081,1.1084965808007658e18
2025-09-01 00:00:00.000000,28.646,77.318,2025,9,1,0,"Shahdara Mandi SO, DELHI, 110032",,,0.4067,6.0288,3.8456,0.2838,15.2658,17.8698,58,24.3,97,23.9,28.9,1.3,1000.1,976.5,100,2.77,116,5.6,28.6737274_77.2867086,9.86258287914356e18
2025-09-01 00:00:00.000000,28.6467,77.2037,2025,9,1,0,"Maya Puri S.O, DELHI, 110064",,,0.369,5.5034,4.7849,0.3972,14.5128,14.851,56,24.2,97,23.7,29.1,3.3,999.9,974.8,100,2.01,109,5.0,28.6230738_77.1207739,3.2479081676214164e18
2025-09-01 00:00:00.000000,28.6495,77.1239,2025,9,1,0,"Rajouri Market S.O, DELHI, 110027",,,0.4012,6.166,3.7341,0.25,15.5758,16.7497,58,24.2,97,23.7,29.1,3.3,999.9,974.9,100,2.01,109,5.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 00:00:00.000000,28.6505,77.3095,2025,9,1,0,"Telewara SO, DELHI, 110032",,,0.4081,6.2665,4.671,0.2695,15.6628,17.6901,58,24.3,97,23.8,28.8,1.3,1000.1,976.1,100,2.77,116,5.6,28.67174673_77.29069186,5.9742756006646e18
2025-09-01 00:00:00.000000,28.6507,77.2334,2025,9,1,0,"Baroda House SO, DELHI, 110001",,,0.4067,6.4408,4.9602,0.2646,16.4302,18.7225,60,24.2,97,23.8,28.7,1.3,1000.1,975.0,100,2.77,116,5.6,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-01 00:00:00.000000,28.6519,77.1229,2025,9,1,0,"Rajouri Market S.O, DELHI, 110027",,,0.4012,6.166,3.7341,0.25,15.5758,16.7497,58,24.2,97,23.7,29.1,3.3,999.9,974.9,100,2.01,109,5.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 00:00:00.000000,28.655,77.2303,2025,9,1,0,"Indraprastha , DELHI, 110002",,,0.4058,6.3017,3.8772,0.2718,16.3376,18.9001,60,24.2,97,23.8,28.7,1.3,1000.1,975.0,100,2.77,116,5.6,28.6562814_77.2321071,1.6140198972987025e19
2025-09-01 00:00:00.000000,28.6562,77.241,2025,9,1,0,"Dareeba SO, DELHI, 110006",,,0.4092,6.0797,3.7859,0.2558,15.7865,18.6093,59,24.2,97,23.8,28.7,1.3,1000.1,974.9,100,2.77,116,5.6,28.6552556_77.2342286,1.0161438299950107e19
2025-09-01 00:00:00.000000,28.6655,77.2309,2025,9,1,0,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.3872,5.9004,5.8031,0.3012,13.8173,18.0854,55,24.3,97,23.8,28.8,1.3,1000.1,976.1,100,2.77,116,5.6,28.6376914_77.2461082,3.587390010364287e18
2025-09-01 00:00:00.000000,28.673,77.289,2025,9,1,0,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.4573,6.2176,2.2061,0.1951,17.9091,19.4542,63,24.3,97,23.9,28.9,1.3,1000.1,976.8,100,2.77,116,5.6,28.6392669_77.3205965,9.733809751880542e18
2025-09-01 00:00:00.000000,28.6737,77.2848,2025,9,1,0,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.4018,6.0642,5.2427,0.2714,17.33,18.092,62,24.1,98,23.7,28.9,2.1,1000.1,972.6,100,2.3,114,4.4,28.64607186_77.20229251,7.921557685866194e18
2025-09-01 01:00:00.000000,28.4975,77.1736,2025,9,1,1,"Chattarpur SO, DELHI, 110074",,,0.3448,5.1745,6.0458,0.3076,12.3175,15.068,51,24.5,96,23.9,29.3,0.2,999.9,970.7,100,2.41,96,4.1,28.49704377_77.17854904,8.47003410834399e18
2025-09-01 01:00:00.000000,28.5244,77.1855,2025,9,1,1,"T B Hospital SO, DELHI, 110030",,,0.3718,5.5923,5.7255,0.3418,15.0504,15.3189,57,24.6,96,24.0,29.5,0.2,999.9,972.4,100,2.41,96,4.1,28.5285215_77.1897841,2.492053353753303e18
2025-09-01 01:00:00.000000,28.5535,77.2588,2025,9,1,1,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.372,5.8272,5.6221,0.3181,14.7942,17.5367,56,24.6,99,24.3,30.0,1.2,999.9,973.7,100,1.69,109,4.0,28.5541775_77.2512917,6.493010903284694e18
2025-09-01 01:00:00.000000,28.5537,77.192,2025,9,1,1,"IT Hauz Khas SO, DELHI, 110016",,,0.3841,5.485,4.4661,0.3089,13.5632,17.0126,54,24.6,96,24.0,29.8,1.5,999.8,973.7,100,1.9,90,3.7,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-01 01:00:00.000000,28.5626,77.2686,2025,9,1,1,"New Friends Colony SO, DELHI, 110025",,,0.3796,5.7416,5.6902,0.3163,14.9439,17.5051,57,24.7,99,24.4,30.1,1.2,999.9,975.6,100,1.69,109,4.0,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-01 01:00:00.000000,28.5933,77.2507,2025,9,1,1,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3814,5.7168,5.2307,0.2499,15.2244,18.247,58,24.7,99,24.4,30.2,1.2,999.9,976.2,100,1.69,109,4.0,28.5888951_77.2534096,1.2512935980112433e19
2025-09-01 01:00:00.000000,28.6119,77.2194,2025,9,1,1,"Nirman Bhawan SO, DELHI, 110011",,,0.377,5.7575,5.7142,0.2993,14.9745,16.8629,57,24.7,96,24.1,29.9,1.5,999.8,975.4,100,1.9,90,3.7,28.610753_77.2152263,1.9812532407513009e18
2025-09-01 01:00:00.000000,28.6127,77.2773,2025,9,1,1,"Anand Vihar SO, DELHI, 110092",,,0.4429,6.0497,3.0086,0.2777,17.022,19.1792,61,24.8,96,24.0,30.1,1.7,999.8,976.3,100,1.55,92,3.6,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-01 01:00:00.000000,28.6141527,77.1959622,2025,9,1,1,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-01 01:00:00.000000,28.6266,77.1167,2025,9,1,1,"Rajouri Market S.O, DELHI, 110027",,,0.3844,5.976,6.1034,0.3583,14.7669,15.6857,56,24.7,96,24.0,30.0,0.1,999.8,974.8,100,1.73,68,4.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 01:00:00.000000,28.6271,77.2167,2025,9,1,1,"Janpath SO, DELHI, 110001",,,0.3758,5.9619,4.5268,0.2861,13.5531,16.661,54,24.6,97,24.1,30.0,0.6,999.8,975.3,100,1.5,86,3.4,28.6278172_77.2189594,1.1558560383593892e19
2025-09-01 01:00:00.000000,28.6315,77.2167,2025,9,1,1,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3845,5.6698,4.8513,0.3062,15.7351,17.2127,59,24.6,97,24.0,29.9,0.6,999.8,974.8,100,1.5,86,3.4,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-01 01:00:00.000000,28.64,77.2497,2025,9,1,1,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3853,5.7017,5.7838,0.3213,14.2556,16.371,55,24.8,96,24.0,30.0,1.7,999.8,976.0,100,1.55,92,3.6,28.6275609_77.2784081,1.1084965808007658e18
2025-09-01 01:00:00.000000,28.646,77.318,2025,9,1,1,"Shahdara Mandi SO, DELHI, 110032",,,0.3782,5.82,4.3304,0.2941,14.2754,17.0133,55,24.8,96,24.0,30.1,1.7,999.8,976.3,100,1.55,92,3.6,28.6737274_77.2867086,9.86258287914356e18
2025-09-01 01:00:00.000000,28.6467,77.2037,2025,9,1,1,"Maya Puri S.O, DELHI, 110064",,,0.369,5.5034,4.7849,0.3972,14.5128,14.851,56,24.7,96,24.0,30.0,0.1,999.8,974.7,100,1.73,68,4.0,28.6230738_77.1207739,3.2479081676214164e18
2025-09-01 01:00:00.000000,28.6495,77.1239,2025,9,1,1,"Rajouri Market S.O, DELHI, 110027",,,0.3844,5.976,6.1034,0.3583,14.7669,15.6857,56,24.7,96,24.0,30.0,0.1,999.8,974.8,100,1.73,68,4.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 01:00:00.000000,28.6505,77.3095,2025,9,1,1,"Telewara SO, DELHI, 110032",,,0.3865,5.658,5.2042,0.3153,14.6181,15.4114,56,24.7,96,24.0,30.0,1.7,999.8,975.8,100,1.55,92,3.6,28.67174673_77.29069186,5.9742756006646e18
2025-09-01 01:00:00.000000,28.6507,77.2334,2025,9,1,1,"Baroda House SO, DELHI, 110001",,,0.3841,5.6824,5.3858,0.2755,13.9369,16.2085,55,24.7,96,23.9,29.9,1.7,999.8,974.7,100,1.55,92,3.6,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-01 01:00:00.000000,28.6519,77.1229,2025,9,1,1,"Rajouri Market S.O, DELHI, 110027",,,0.3844,5.976,6.1034,0.3583,14.7669,15.6857,56,24.7,96,24.0,30.0,0.1,999.8,974.8,100,1.73,68,4.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 01:00:00.000000,28.655,77.2303,2025,9,1,1,"Indraprastha , DELHI, 110002",,,0.3823,5.8132,5.5965,0.3452,13.8182,15.8944,55,24.7,96,23.9,29.9,1.7,999.8,974.7,100,1.55,92,3.6,28.6562814_77.2321071,1.6140198972987025e19
2025-09-01 01:00:00.000000,28.6562,77.241,2025,9,1,1,"Dareeba SO, DELHI, 110006",,,0.3875,5.7382,6.2524,0.3509,15.1689,16.2966,57,24.7,96,23.9,29.9,1.7,999.8,974.6,100,1.55,92,3.6,28.6552556_77.2342286,1.0161438299950107e19
2025-09-01 01:00:00.000000,28.6655,77.2309,2025,9,1,1,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.3872,5.9004,5.8031,0.3012,13.8173,18.0854,55,24.7,96,24.0,30.0,1.7,999.8,975.8,100,1.55,92,3.6,28.6376914_77.2461082,3.587390010364287e18
2025-09-01 01:00:00.000000,28.673,77.289,2025,9,1,1,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.4337,6.1024,2.3319,0.2459,18.2318,18.6901,64,24.8,96,24.0,30.1,1.7,999.8,976.5,100,1.55,92,3.6,28.6392669_77.3205965,9.733809751880542e18
2025-09-01 01:00:00.000000,28.6737,77.2848,2025,9,1,1,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.3865,5.6627,4.9794,0.3483,14.8761,15.9224,57,24.4,97,23.9,29.7,0.6,999.8,972.4,100,1.5,86,3.4,28.64607186_77.20229251,7.921557685866194e18
2025-09-01 02:00:00.000000,28.4975,77.1736,2025,9,1,2,"Chattarpur SO, DELHI, 110074",,,0.3214,4.9592,5.9928,0.3637,11.0385,13.469,46,24.2,97,23.6,28.5,3.1,1000.3,971.1,100,3.02,129,5.7,28.49704377_77.17854904,8.47003410834399e18
2025-09-01 02:00:00.000000,28.5244,77.1855,2025,9,1,2,"T B Hospital SO, DELHI, 110030",,,0.3638,5.3533,4.0661,0.3321,12.1471,16.8133,51,24.3,97,23.7,28.6,3.1,1000.3,972.7,100,3.02,129,5.7,28.5285215_77.1897841,2.492053353753303e18
2025-09-01 02:00:00.000000,28.5535,77.2588,2025,9,1,2,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.3626,5.4959,3.3533,0.4102,13.5719,16.4961,54,24.5,98,24.1,29.5,2.9,1000.2,974.0,100,2.16,130,4.7,28.5541775_77.2512917,6.493010903284694e18
2025-09-01 02:00:00.000000,28.5537,77.192,2025,9,1,2,"IT Hauz Khas SO, DELHI, 110016",,,0.3645,5.4462,5.3863,0.4161,13.7065,17.5144,54,24.6,96,23.9,29.3,1.3,1000.2,974.1,100,2.57,123,5.2,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-01 02:00:00.000000,28.5626,77.2686,2025,9,1,2,"New Friends Colony SO, DELHI, 110025",,,0.3684,5.354,4.5784,0.427,13.5605,15.3804,54,24.6,98,24.2,29.6,2.9,1000.2,975.9,100,2.16,130,4.7,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-01 02:00:00.000000,28.5933,77.2507,2025,9,1,2,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3653,5.4576,5.8703,0.4003,13.8868,17.7048,55,24.6,98,24.2,29.7,2.9,1000.2,976.4,100,2.16,130,4.7,28.5888951_77.2534096,1.2512935980112433e19
2025-09-01 02:00:00.000000,28.6119,77.2194,2025,9,1,2,"Nirman Bhawan SO, DELHI, 110011",,,0.3686,5.443,4.6163,0.3712,13.4338,15.8616,54,24.7,96,24.0,29.5,1.3,1000.2,975.8,100,2.57,123,5.2,28.610753_77.2152263,1.9812532407513009e18
2025-09-01 02:00:00.000000,28.6127,77.2773,2025,9,1,2,"Anand Vihar SO, DELHI, 110092",,,0.4302,5.7795,2.4912,0.3348,15.5384,18.3734,58,24.6,97,24.1,29.7,3.7,1000.1,976.6,100,1.99,115,4.7,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-01 02:00:00.000000,28.6141527,77.1959622,2025,9,1,2,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-01 02:00:00.000000,28.6266,77.1167,2025,9,1,2,"Rajouri Market S.O, DELHI, 110027",,,0.3664,5.2873,6.7328,0.444,13.3404,17.7899,54,25.2,94,24.1,30.1,0.1,1000.0,975.1,100,2.42,97,5.8,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 02:00:00.000000,28.6271,77.2167,2025,9,1,2,"Janpath SO, DELHI, 110001",,,0.3594,5.5684,5.3266,0.4279,13.7996,14.8105,54,24.9,95,24.1,29.8,0.5,1000.1,975.6,100,2.32,109,4.9,28.6278172_77.2189594,1.1558560383593892e19
2025-09-01 02:00:00.000000,28.6315,77.2167,2025,9,1,2,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3653,5.5052,5.6555,0.3986,13.556,16.2958,54,24.8,95,24.0,29.7,0.5,1000.1,975.1,100,2.32,109,4.9,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-01 02:00:00.000000,28.64,77.2497,2025,9,1,2,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3664,5.6111,5.7793,0.3766,14.5155,16.7069,56,24.6,97,24.0,29.7,3.7,1000.1,976.2,100,1.99,115,4.7,28.6275609_77.2784081,1.1084965808007658e18
2025-09-01 02:00:00.000000,28.646,77.318,2025,9,1,2,"Shahdara Mandi SO, DELHI, 110032",,,0.3717,5.2697,5.9782,0.3377,13.2597,15.3883,53,24.6,97,24.1,29.7,3.7,1000.1,976.6,100,1.99,115,4.7,28.6737274_77.2867086,9.86258287914356e18
2025-09-01 02:00:00.000000,28.6467,77.2037,2025,9,1,2,"Maya Puri S.O, DELHI, 110064",,,0.369,5.5034,4.7849,0.3972,14.5128,14.851,56,25.2,94,24.1,30.1,0.1,1000.0,975.0,100,2.42,97,5.8,28.6230738_77.1207739,3.2479081676214164e18
2025-09-01 02:00:00.000000,28.6495,77.1239,2025,9,1,2,"Rajouri Market S.O, DELHI, 110027",,,0.3664,5.2873,6.7328,0.444,13.3404,17.7899,54,25.2,94,24.1,30.1,0.1,1000.0,975.1,100,2.42,97,5.8,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 02:00:00.000000,28.6505,77.3095,2025,9,1,2,"Telewara SO, DELHI, 110032",,,0.3668,5.497,4.7716,0.3768,13.498,17.0674,54,24.6,97,24.0,29.7,3.7,1000.1,976.1,100,1.99,115,4.7,28.67174673_77.29069186,5.9742756006646e18
2025-09-01 02:00:00.000000,28.6507,77.2334,2025,9,1,2,"Baroda House SO, DELHI, 110001",,,0.3738,5.4137,5.2729,0.4066,13.4261,15.8157,54,24.5,97,24.0,29.6,3.7,1000.1,975.0,100,1.99,115,4.7,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-01 02:00:00.000000,28.6519,77.1229,2025,9,1,2,"Rajouri Market S.O, DELHI, 110027",,,0.3664,5.2873,6.7328,0.444,13.3404,17.7899,54,25.2,94,24.1,30.1,0.1,1000.0,975.1,100,2.42,97,5.8,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 02:00:00.000000,28.655,77.2303,2025,9,1,2,"Indraprastha , DELHI, 110002",,,0.372,5.3565,5.0099,0.4063,13.6188,16.83,54,24.5,97,24.0,29.6,3.7,1000.1,975.0,100,1.99,115,4.7,28.6562814_77.2321071,1.6140198972987025e19
2025-09-01 02:00:00.000000,28.6562,77.241,2025,9,1,2,"Dareeba SO, DELHI, 110006",,,0.365,5.3492,6.1704,0.3254,13.3351,15.6591,54,24.5,97,24.0,29.6,3.7,1000.1,974.9,100,1.99,115,4.7,28.6552556_77.2342286,1.0161438299950107e19
2025-09-01 02:00:00.000000,28.6655,77.2309,2025,9,1,2,"Gandhi Smarak Nidhi SO, DELHI, 110002",,,0.3693,5.4088,6.8392,0.3522,13.5198,16.0554,54,24.6,97,24.0,29.7,3.7,1000.1,976.1,100,1.99,115,4.7,28.6376914_77.2461082,3.587390010364287e18
2025-09-01 02:00:00.000000,28.673,77.289,2025,9,1,2,"Hasanpur Bhowapur , UTTAR PRADESH, 201010",,,0.4189,6.0343,2.5782,0.302,16.3439,19.7763,60,24.6,97,24.1,29.7,3.7,1000.1,976.8,100,1.99,115,4.7,28.6392669_77.3205965,9.733809751880542e18
2025-09-01 02:00:00.000000,28.6737,77.2848,2025,9,1,2,"SRT NAGAR EXTENSION COUNTER, DELHI, 110055",,,0.3758,5.2339,5.8087,0.3493,13.9964,17.1933,55,24.7,95,23.9,29.5,0.5,1000.1,972.7,100,2.32,109,4.9,28.64607186_77.20229251,7.921557685866194e18
2025-09-01 03:00:00.000000,28.4975,77.1736,2025,9,1,3,"Chattarpur SO, DELHI, 110074",,,0.298,4.451,6.6628,0.4011,10.4473,12.8825,43,24.3,96,23.7,29.0,1.9,1000.1,970.9,100,2.3,136,5.7,28.49704377_77.17854904,8.47003410834399e18
2025-09-01 03:00:00.000000,28.5244,77.1855,2025,9,1,3,"T B Hospital SO, DELHI, 110030",,,0.3483,4.8683,6.5961,0.4529,11.8123,14.0524,49,24.4,96,23.8,29.2,1.9,1000.1,972.5,100,2.3,136,5.7,28.5285215_77.1897841,2.492053353753303e18
2025-09-01 03:00:00.000000,28.5535,77.2588,2025,9,1,3,"Sant Nagar SO South Delhi, DELHI, 110065",,,0.356,5.0723,6.3582,0.4472,12.4516,15.8165,52,24.5,98,24.2,29.8,2.6,1000.0,973.8,100,1.72,126,4.3,28.5541775_77.2512917,6.493010903284694e18
2025-09-01 03:00:00.000000,28.5537,77.192,2025,9,1,3,"IT Hauz Khas SO, DELHI, 110016",,,0.3556,4.8118,5.9969,0.4455,11.7046,16.0204,49,24.6,95,23.8,29.6,2.0,1000.0,973.9,100,1.87,134,5.1,28.5556198_77.19412419999999,1.150393369036904e19
2025-09-01 03:00:00.000000,28.5626,77.2686,2025,9,1,3,"New Friends Colony SO, DELHI, 110025",,,0.3659,5.1833,6.6032,0.4294,12.4933,15.562,52,24.6,98,24.3,30.0,2.6,1000.0,975.7,100,1.72,126,4.3,28.5674621_77.26913259999999,1.455872916574363e19
2025-09-01 03:00:00.000000,28.5933,77.2507,2025,9,1,3,"Hazrat Nizamuddin SO, DELHI, 110013",,,0.3519,4.8685,5.8314,0.4355,11.8307,15.6226,49,24.6,98,24.3,30.0,2.6,1000.0,976.3,100,1.72,126,4.3,28.5888951_77.2534096,1.2512935980112433e19
2025-09-01 03:00:00.000000,28.6119,77.2194,2025,9,1,3,"Nirman Bhawan SO, DELHI, 110011",,,0.3591,5.1235,6.8107,0.4109,13.177,13.3873,53,24.7,95,23.9,29.8,2.0,1000.0,975.6,100,1.87,134,5.1,28.610753_77.2152263,1.9812532407513009e18
2025-09-01 03:00:00.000000,28.6127,77.2773,2025,9,1,3,"Anand Vihar SO, DELHI, 110092",,,0.4174,5.2431,3.0198,0.4099,14.5175,18.1726,56,24.8,96,24.2,30.0,2.6,999.9,976.4,100,1.93,121,4.5,28.6530481_77.30824249999999,1.505554291168166e19
2025-09-01 03:00:00.000000,28.6141527,77.1959622,2025,9,1,3,,,,2.206,9.888,0.005,2.019,22.307,80.708,75,78.0,92,51.6,78.0,0.0,1005.0,1010.0,0,0.92,111,6.11,,
2025-09-01 03:00:00.000000,28.6266,77.1167,2025,9,1,3,"Rajouri Market S.O, DELHI, 110027",,,0.3486,5.0787,7.1358,0.4242,12.3178,14.4947,51,25.3,93,24.1,30.4,0.2,999.9,975.0,100,2.04,118,6.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 03:00:00.000000,28.6271,77.2167,2025,9,1,3,"Janpath SO, DELHI, 110001",,,0.352,4.9067,5.8056,0.4707,12.0123,15.7005,50,24.9,96,24.2,30.1,2.2,999.9,975.4,100,1.78,122,4.9,28.6278172_77.2189594,1.1558560383593892e19
2025-09-01 03:00:00.000000,28.6315,77.2167,2025,9,1,3,"CAT EXTENSION COUNTER, DELHI, 110001",,,0.3497,4.8477,6.5896,0.4122,13.0706,16.5476,53,24.8,96,24.1,30.1,2.2,999.9,974.9,100,1.78,122,4.9,28.6327489_77.21742189999999,4.864014871616554e18
2025-09-01 03:00:00.000000,28.64,77.2497,2025,9,1,3,"Laxmi Nagar Extension SO, DELHI, 110092",,,0.3533,4.8772,5.145,0.4032,13.1217,15.7197,53,24.8,96,24.1,29.9,2.6,999.9,976.0,100,1.93,121,4.5,28.6275609_77.2784081,1.1084965808007658e18
2025-09-01 03:00:00.000000,28.646,77.318,2025,9,1,3,"Shahdara Mandi SO, DELHI, 110032",,,0.3511,4.9874,5.8599,0.4544,10.6976,15.973,44,24.8,96,24.2,30.0,2.6,999.9,976.4,100,1.93,121,4.5,28.6737274_77.2867086,9.86258287914356e18
2025-09-01 03:00:00.000000,28.6467,77.2037,2025,9,1,3,"Maya Puri S.O, DELHI, 110064",,,0.3491,5.1219,5.8082,0.4191,12.3874,15.3093,51,25.3,93,24.1,30.4,0.2,999.9,974.9,100,2.04,118,6.0,28.6230738_77.1207739,3.2479081676214164e18
2025-09-01 03:00:00.000000,28.6495,77.1239,2025,9,1,3,"Rajouri Market S.O, DELHI, 110027",,,0.3486,5.0787,7.1358,0.4242,12.3178,14.4947,51,25.3,93,24.1,30.4,0.2,999.9,975.0,100,2.04,118,6.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 03:00:00.000000,28.6505,77.3095,2025,9,1,3,"Telewara SO, DELHI, 110032",,,0.3511,5.0262,7.3041,0.4285,11.4145,15.1162,48,24.7,96,24.1,29.9,2.6,999.9,975.9,100,1.93,121,4.5,28.67174673_77.29069186,5.9742756006646e18
2025-09-01 03:00:00.000000,28.6507,77.2334,2025,9,1,3,"Baroda House SO, DELHI, 110001",,,0.3635,5.1896,6.914,0.4363,11.8883,17.1484,49,24.7,96,24.1,29.8,2.6,999.9,974.8,100,1.93,121,4.5,28.616831_77.23048000000001,1.1571755633765272e19
2025-09-01 03:00:00.000000,28.6519,77.1229,2025,9,1,3,"Rajouri Market S.O, DELHI, 110027",,,0.3486,5.0787,7.1358,0.4242,12.3178,14.4947,51,25.3,93,24.1,30.4,0.2,999.9,975.0,100,2.04,118,6.0,28.6456877_77.12002059999999,4.900612448981751e18
2025-09-01 03:00:00.000000,28.655,77.2303,2025,9,1,3,"Indraprastha , DELHI, 110002",,,0.3539,5.1181,6.5,0.4641,10.6206,14.3488,44,24.7,96,24.1,29.8,2.6,999.9,974.8,100,1.93,121,4.5,28.6562814_77.2321071,1.6140198972987025e19
